OWNER_ID,AGE,GENDER,CITY_ID,CITY_DISTRICT,BREED1,BREED1_MIX,BREED2,RACE_TYPE,DOGS_YEAR_OF_BIRTH,DOGS_COLOR,AGE_YEARS,BREED_REDUCED_Beagle,BREED_REDUCED_Berner Sennenhund,BREED_REDUCED_Bolonka Zwetna,BREED_REDUCED_Border Collie,BREED_REDUCED_Cairn Terrier,BREED_REDUCED_Chihuahua,BREED_REDUCED_Cocker Spaniel,BREED_REDUCED_Dachshund,BREED_REDUCED_Dackel,BREED_REDUCED_Deutscher Schäfer,BREED_REDUCED_Französische Bulldogge,BREED_REDUCED_Golden Retriever,BREED_REDUCED_Jack Russel Terrier,BREED_REDUCED_Labrador Retriever,BREED_REDUCED_Malteser,BREED_REDUCED_Mischling gross,BREED_REDUCED_Mischling klein,BREED_REDUCED_Mops,BREED_REDUCED_Other,BREED_REDUCED_Pekingese,BREED_REDUCED_Pinscher,BREED_REDUCED_Pudel,BREED_REDUCED_Schäfer,BREED_REDUCED_Shih Tzu,BREED_REDUCED_Terrier,BREED_REDUCED_West Highland White Terrier,BREED_REDUCED_Yorkshire Terrier,BREED_REDUCED_Zwergpinscher,BREED_REDUCED_Zwergpudel,BREED_REDUCED_Zwergspitz
122926,41-50,w,-0.12932821143190995,-0.11459476611215293,Riesenschnauzer,,,I,2012,schwarz,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122928,41-50,w,-1.3575063281594362,-1.296088809631839,Malteser,,,K,2012,weiss,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122929,41-50,w,1.0988499052956164,1.036604558342926,Bichon,,,K,2014,braun,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122930,21-30,m,1.0988499052956164,1.1577834346013554,Schäfer,,,I,2013,weiss,-0.09647433781948718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
122934,71-80,w,0.48476084693185323,0.4610048961153865,Chihuahua,,,K,2006,beige,0.04464703652516715,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122934,71-80,w,0.48476084693185323,0.4610048961153865,Chihuahua,,,K,2012,schwarz/braun/weiss,-0.07631414148453655,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122935,31-40,m,-1.664550857341318,-1.6899201574717344,Chihuahua,,,K,2012,schwarz,-0.07631414148453655,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122935,31-40,m,-1.664550857341318,-1.6899201574717344,Chihuahua,,,K,2012,grau,-0.07631414148453655,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122939,51-60,m,-1.3575063281594362,-1.296088809631839,Vorstehhund,,,I,2010,weiss/schwarz,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122945,21-30,w,1.405894434477498,1.400141187118214,Mischling gross,,,I,2013,grau,-0.09647433781948718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122947,21-30,w,1.0988499052956164,1.1577834346013554,Zwergschnauzer,,,K,2014,schwarz,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122948,21-30,w,1.405894434477498,1.400141187118214,Mischling klein,,,K,2013,beige,-0.09647433781948718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
122950,21-30,w,0.17771631774997163,0.12776298640470576,Dackel,Mischling,,K,2009,braun,-0.015833552479684706,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122951,41-50,w,1.0988499052956164,1.1577834346013554,Pinscher,,,K,2014,schwarz/braun,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
122951,41-50,w,1.0988499052956164,1.1577834346013554,Pinscher,,,K,2014,schwarz/braun,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
122952,21-30,w,-0.12932821143190995,-0.11459476611215293,Dobermann,,,I,2011,schwarz/braun,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122953,51-60,w,0.17771631774997163,0.18835242453392045,Mischling klein,,,K,2011,weiss,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
122956,51-60,m,1.405894434477498,1.3698464680536067,Pekingese,Mischling,,K,2004,braun,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
122956,51-60,m,1.405894434477498,1.3698464680536067,Mischling klein,,,K,2012,braun,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
122959,21-30,w,-1.3575063281594362,-1.296088809631839,Chihuahua,,,K,2014,schwarz/weiss,-0.1166345341544378,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122960,41-50,w,0.48476084693185323,0.43071017705077913,Bolonka Zwetna,,,K,2013,braun/weiss,-0.09647433781948718,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122961,41-50,m,-0.12932821143190995,-0.14488948517676026,Deutsche Dogge,,,I,2012,brindle,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122967,31-40,w,0.48476084693185323,0.4610048961153865,Mops,,,K,2010,beige/schwarz,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
122968,21-30,w,-1.0504617989775547,-1.0537310571149805,Whippet,,,I,2014,schwarz gestromt,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122969,41-50,w,0.17771631774997163,0.18835242453392045,Jack Russel Terrier,,,K,2012,tricolor,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122970,31-40,w,0.48476084693185323,0.4610048961153865,Französische Bulldogge,,,K,2014,schwarz gestromt,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122971,41-50,m,0.17771631774997163,0.1580577054693131,Labrador Retriever,,,I,2007,braun,0.02448684019021653,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122972,21-30,w,-0.7434172697956731,-0.750783866468907,Cimarron Uruguayo,,,I,2012,beige gestromt,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122974,41-50,w,1.0988499052956164,1.036604558342926,English Toy Terrier,,,K,2012,black/tan,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122977,51-60,m,-1.0504617989775547,-0.9931416189857657,Pekingese,Mischling,,K,2012,braun,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
122986,20-Nov,w,0.48476084693185323,0.4610048961153865,Chihuahua,,,K,2012,sable,-0.07631414148453655,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122992,20-Nov,w,1.0988499052956164,1.2789623108597845,Chihuahua,,,K,2014,weiss,-0.1166345341544378,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123006,61-70,w,1.405894434477498,1.3395517489889992,Pudel,,,Unknown,2014,hellfarben,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
123009,31-40,w,-1.664550857341318,-1.6899201574717344,Terrier,Mischling,,Unknown,2012,schwarz/weiss,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
123010,51-60,w,1.0988499052956164,1.2789623108597845,Yorkshire Terrier,,,K,2012,black/tan,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
123012,41-50,w,-0.12932821143190995,-0.08430004704754558,Mischling gross,,,I,2012,schwarz/braun/weiss,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123017,31-40,m,-0.12932821143190995,-0.14488948517676026,Bergamasker,,Collie,I,2014,schwarz/grau,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
123020,61-70,w,-0.43637274061379155,-0.478131394887441,Toy Pudel,,,K,2012,apricot,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
123024,21-30,m,1.0988499052956164,1.1577834346013554,Französische Bulldogge,,,K,2014,schwarz,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123026,51-60,w,1.0988499052956164,1.2789623108597845,Chihuahua,,,K,2012,creme,-0.07631414148453655,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123027,71-80,w,-0.43637274061379155,-0.4175419567582263,Shih Tzu,,,K,2012,weiss,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
123034,31-40,w,1.0988499052956164,1.2789623108597845,Mischling klein,,,K,2012,schwarz,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
123039,61-70,w,-0.12932821143190995,-0.11459476611215293,Welsh Terrier,,,K,2004,black/tan,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
123040,31-40,w,-1.664550857341318,-1.5990360002779125,Chihuahua,,,K,2013,apricot,-0.09647433781948718,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123043,31-40,w,-0.12932821143190995,-0.11459476611215293,Spitz,,Pomeranian,K,2008,hellbraun,0.004326643855265913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
